Wall time,Step,Value
1729076717.5569685,874,104.70999908447266
1729076744.3415127,876,108.63999938964844
1729076883.1127813,877,102.98999786376953
1729076894.0610723,878,-200.44000244140625
1729076903.3110137,879,-200.1699981689453
1729076943.6004424,880,-99.61000061035156
1729077098.3976574,881,107.8499984741211
1729077110.6105466,882,109.41000366210938
1729077120.2217596,883,108.55000305175781
1729077125.8490865,884,108.70999908447266
1729077269.5222118,885,-100.5999984741211
1729077302.5974102,887,-200.47000122070312
1729077340.524675,888,-97.48999786376953
1729077487.7985272,889,-200.72000122070312
1729077523.1519234,890,-99.0
1729077527.527917,891,-98.18000030517578
1729077547.2501848,892,-200.0800018310547
1729077687.8644671,893,106.80000305175781
1729077698.3595703,894,107.44000244140625
1729077727.675235,895,108.44000244140625
1729077739.676223,896,109.38999938964844
1729077873.1793697,897,107.69999694824219
1729077922.6098433,898,-93.55999755859375
1729077932.6626017,899,109.54000091552734
1729077942.6945877,900,108.5
1729078104.9859285,901,-98.5199966430664
1729078118.3965259,902,107.37000274658203
1729078154.8360677,903,-99.43000030517578
1729078328.3755558,905,-97.37000274658203
1729078336.7120183,906,109.56999969482422
1729078368.2590048,907,108.29000091552734
1729078377.844762,908,108.52999877929688
1729078534.523459,909,-99.70999908447266
1729078540.975929,910,109.70999908447266
1729078578.7908301,911,-96.37999725341797
1729078596.6742232,912,108.05999755859375
1729078773.1981328,913,-98.48999786376953
1729078778.4205883,914,107.73999786376953
1729078808.468321,915,-200.16000366210938
1729078844.1398935,916,108.0199966430664
1729079060.4081078,918,107.27999877929688
1729079105.5271041,919,-97.45999908447266
1729079124.7364078,920,-200.36000061035156
1729079296.8181374,921,107.41000366210938
1729079372.5324705,923,-97.9800033569336
1729079386.4844823,924,106.37999725341797
1729079551.3610826,925,106.80999755859375
1729079566.867509,926,109.0999984741211
1729079605.2384207,927,-98.55999755859375
1729079642.6984315,928,-99.38999938964844
1729079865.9755561,930,-98.0
1729079904.6791415,931,106.87999725341797
1729080108.4605594,933,109.20999908447266
1729080147.9783034,934,-99.70999908447266
1729080155.1053705,935,109.66000366210938
1729080179.461058,936,108.62999725341797
1729080366.9788659,937,-98.41000366210938
1729080401.5718288,938,108.11000061035156
1729080474.4199722,940,-99.91999816894531
1729080675.2868938,942,-200.52000427246094
1729080751.529851,944,-98.69000244140625
1729080951.7477672,945,-99.33000183105469
1729080964.287923,946,-200.47999572753906
1729080995.425023,947,107.41000366210938
1729081004.5677853,948,108.5199966430664
1729081178.7445414,950,109.12000274658203
1729081187.640148,951,107.52999877929688
1729081193.7180367,952,107.66000366210938
1729081407.0274715,954,-99.2699966430664
1729081455.7602057,955,-100.41000366210938
1729081491.836372,956,-99.18000030517578
1729081651.3654258,957,106.62999725341797
1729081665.8466823,958,10.199999809265137
1729081707.5420115,959,-96.83000183105469
1729081717.43043,960,108.52999877929688
1729081929.229095,961,-98.86000061035156
1729081932.022519,962,104.83000183105469
1729081964.5885124,963,-200.7899932861328
1729081994.1497548,964,-201.36000061035156
1729082162.9909763,965,106.72000122070312
1729082198.3207283,966,107.61000061035156
1729082233.1734,967,-200.74000549316406
1729082248.0359435,968,108.93000030517578
1729082414.5638258,969,-98.4800033569336
1729082421.288317,970,107.55999755859375
1729082495.1742315,972,105.94999694824219
1729082692.6345367,974,107.66999816894531
1729082718.8043535,975,-200.55999755859375
1729082895.1247725,977,109.0199966430664
1729082899.7638104,978,107.72000122070312
1729082919.8805497,979,-100.38999938964844
1729082948.0731153,980,-99.91000366210938
1729083100.3198497,981,105.36000061035156
1729083104.285193,982,106.73999786376953
1729083111.7860224,983,106.47000122070312
1729083135.529834,984,108.26000213623047
1729083288.2523484,985,109.0999984741211
1729083296.1468694,986,107.4800033569336
1729083306.0348222,987,109.33999633789062
1729083337.366849,988,-200.4600067138672
1729083535.065138,990,-201.2100067138672
1729083545.6939085,991,107.27999877929688
1729083578.7270596,992,-201.6300048828125
1729083787.3520172,993,-101.76000213623047
1729083810.7036836,994,-99.63999938964844
1729083864.1529975,995,-95.93000030517578
1729084047.4724758,997,107.61000061035156
1729084105.4647572,999,-100.3499984741211
1729084126.948849,1000,107.5
1729084328.805614,1002,107.22000122070312
1729084380.4463117,1003,-203.13999938964844
1729084387.572323,1004,108.55999755859375
1729084572.5478337,1005,-99.61000061035156
1729084587.6348317,1006,-200.3000030517578
1729084602.0326314,1007,-200.41000366210938
1729084624.080901,1008,-99.56999969482422
1729084818.4171643,1010,2.940000057220459
1729084854.0817163,1011,107.44999694824219
1729084899.7206619,1012,-101.13999938964844
1729085108.4893177,1014,-201.97999572753906
1729085145.0775783,1015,-201.22999572753906
1729085157.3984816,1016,108.16999816894531
1729085320.918317,1017,108.51000213623047
1729085344.3379927,1019,-200.3800048828125
1729085351.3986397,1020,108.54000091552734
1729085502.5913174,1021,108.0999984741211
1729085517.5607555,1022,107.9000015258789
1729085549.4090044,1023,107.77999877929688
1729085570.9603863,1024,106.41999816894531
1729085743.7228982,1025,-101.08999633789062
1729085788.3126302,1026,-202.47000122070312
1729085802.373152,1027,-200.92999267578125
1729085812.485116,1028,106.29000091552734
1729085964.1738534,1029,109.2300033569336
1729085973.0596964,1030,109.38999938964844
1729086002.35307,1032,107.31999969482422
1729086150.1823325,1033,108.5999984741211
1729086165.1219556,1034,-100.02999877929688
1729086167.9561198,1035,103.83000183105469
1729086181.2852767,1036,107.04000091552734
1729086309.7991998,1037,108.31999969482422
1729086328.987376,1038,-99.4000015258789
1729086332.7154355,1039,106.7699966430664
1729086352.3061247,1040,-99.30000305175781
1729086467.4342265,1041,107.54000091552734
1729086475.458205,1042,107.4800033569336
1729086496.9110887,1043,108.5
1729086507.7303548,1044,108.23999786376953
1729086619.9903235,1045,108.48999786376953
1729086633.7989721,1046,107.02999877929688
1729086648.9640577,1047,106.94999694824219
1729086656.763872,1048,-98.51000213623047
1729086838.309675,1050,-95.5999984741211
1729086875.7795131,1051,-100.37000274658203
1729086894.0062966,1052,108.2699966430664
1729087098.3488014,1053,-200.36000061035156
1729087135.8699281,1054,108.1500015258789
1729087168.7203255,1055,107.2699966430664
1729087410.7184474,1057,108.12000274658203
1729087435.9349427,1058,109.0999984741211
1729087467.1170177,1059,108.62000274658203
1729087530.239771,1060,-101.43000030517578
1729087787.8717563,1061,-101.55999755859375
1729088055.3385408,1065,108.0
1729088093.787634,1066,106.83999633789062
1729088141.754684,1067,108.23999786376953
1729088159.9596765,1068,-200.38999938964844
1729088408.23866,1069,107.05000305175781
1729088419.8378491,1070,108.33000183105469
1729088475.233845,1071,105.75
1729088526.469845,1072,-101.1500015258789
1729088749.6821687,1073,108.2300033569336
1729088753.4719656,1074,-98.16999816894531
1729088785.7464037,1075,107.1500015258789
1729088813.2870579,1076,108.9000015258789
1729089030.090113,1077,109.18000030517578
1729089049.5511847,1078,109.05999755859375
1729089062.1065884,1079,107.44999694824219
1729089118.9322703,1080,106.4000015258789
1729089370.8834653,1081,-97.2300033569336
1729089398.01534,1082,-201.72000122070312
1729089417.1973407,1083,-200.35000610351562
1729089467.3287117,1084,106.88999938964844
1729089665.0042677,1085,107.83000183105469
1729089686.0479536,1086,108.58000183105469
1729089714.2272184,1087,-200.1999969482422
1729089728.286593,1088,107.55000305175781
1729089951.3455539,1089,-200.63999938964844
1729090012.6636577,1091,107.08000183105469
1729090240.2867107,1093,108.30999755859375
1729090259.725863,1094,-98.4800033569336
1729090315.84495,1095,105.8499984741211
1729090318.3818648,1096,103.94999694824219
1729090553.3979776,1097,106.63999938964844
1729090617.3267531,1099,107.5999984741211
1729090846.7524617,1101,-200.36000061035156
1729090904.275097,1102,-99.45999908447266
1729090924.4300516,1103,-99.55999755859375
1729090969.245254,1104,-200.25999450683594
1729091220.054792,1106,107.76000213623047
1729091281.6510947,1107,108.2699966430664
1729091299.812201,1108,108.45999908447266
1729091518.1674817,1109,106.69999694824219
1729091547.6456969,1110,-201.4499969482422
1729091637.4384024,1112,-202.58999633789062
1729091855.7919044,1113,107.88999938964844
1729091859.3173003,1114,105.83000183105469
1729091881.5788927,1115,-100.20999908447266
1729092140.4764276,1117,-102.62000274658203
1729092193.9590483,1118,107.56999969482422
1729092207.8028386,1119,108.37999725341797
1729092481.3694031,1122,109.33999633789062
1729092508.5979927,1123,107.22000122070312
1729092521.8914893,1124,108.58999633789062
1729092725.7035449,1125,-99.30000305175781
1729092792.252703,1126,-95.41000366210938
1729092804.1551683,1127,-99.27999877929688
1729092886.5957606,1128,-94.7300033569336
1729093090.8710146,1129,106.75
1729093162.654548,1130,-96.44000244140625
1729093180.1575577,1131,108.6500015258789
1729093229.1415205,1132,-200.52000427246094
1729093422.6940982,1133,-99.22000122070312
1729093492.4258277,1134,-99.7300033569336
1729093574.7127295,1136,-99.16000366210938
1729093817.486101,1137,-200.1999969482422
1729093849.6223,1138,107.12000274658203
1729093906.0458355,1140,108.58999633789062
1729094139.2541492,1141,-100.4000015258789
1729094159.8097467,1142,-98.80999755859375
1729094243.8882558,1143,-96.58000183105469
1729094256.6654134,1144,107.55000305175781
1729094478.9033911,1145,109.23999786376953
1729094499.8280723,1146,-200.75
1729094520.6503506,1147,-200.33999633789062
1729094573.9707644,1148,-200.41000366210938
1729094776.2564843,1149,108.66999816894531
1729094797.801213,1150,109.20999908447266
1729094844.0889742,1152,107.9800033569336
1729095058.7306654,1153,108.12999725341797
1729095069.9014068,1154,108.72000122070312
1729095100.7666278,1155,108.13999938964844
1729095159.5340295,1156,-101.33999633789062
1729095322.7616947,1157,104.83000183105469
1729095360.895451,1158,-200.32000732421875
1729095414.6365209,1159,-99.73999786376953
1729095420.4870195,1160,103.97000122070312
1729095568.6868558,1161,104.63999938964844
1729095583.0776591,1162,107.62000274658203
1729095600.179274,1163,108.5
1729095624.589817,1164,108.45999908447266
1729095769.4181712,1165,108.87999725341797
1729095832.7430696,1167,107.27999877929688
1729095864.302343,1168,-99.31999969482422
1729096005.9250293,1169,107.63999938964844
1729096011.327816,1170,107.8499984741211
1729096042.4097335,1171,107.83999633789062
1729096050.8588572,1172,107.66000366210938
1729096211.2465148,1173,-100.36000061035156
1729096394.9455743,1177,108.58999633789062
1729096443.2469618,1178,-100.70999908447266
1729096452.335778,1179,107.83000183105469
1729096472.818804,1180,-99.55000305175781
1729096687.6911414,1182,-92.58000183105469
1729096707.3430948,1183,108.27999877929688
1729096749.9101274,1184,-200.44000244140625
1729096889.6757085,1185,106.86000061035156
1729096952.679029,1186,-98.56999969482422
1729097011.6015463,1188,106.7300033569336
1729097139.4866688,1189,-98.58999633789062
1729097143.512138,1190,101.94000244140625
1729097223.8264275,1191,107.0199966430664
1729097251.015805,1192,-99.95999908447266
1729097451.122301,1193,-96.44000244140625
1729097480.2039711,1194,-200.5500030517578
1729097488.589178,1195,-98.22000122070312
1729097546.6774113,1196,-200.85000610351562
